Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[1, 4, 0, 0, 0, 20, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 60, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 378, 0, 0, 7, 0, 0, 0]",0.6925101733207703,0.5,0.5017878426698451,0.5532194480946123,0.52625,0.4507227332457293
"[0, 30, 0, 0, 4, 6, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 80, 0, 0, 7, 0, 0, 0, 4, 171, 0, 0]",0.6936206555366516,0.5,0.48479205462445685,0.5131406044678055,0.4985636769869135,0.45466491458607095
"[0, 7, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 4, 217, 0, 0, 7, 0, 0, 0, 4, 361, 0, 0]",0.693756594657898,0.5,0.5027898326100434,0.5328515111695138,0.517384370015949,0.4730617608409987
"[6, 23, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6956390261650085,0.5,0.5043572984749455,0.6084099868593955,0.5515187611673615,0.4021024967148489
"[8, 0, 2, 0, 5, 0, 0, 0, 4, 123, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 50, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6938077092170716,0.5,0.5073941866394697,0.6537450722733246,0.5713465403387884,0.36530880420499345
"[1, 4, 0, 0, 4, 449, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 423, 0, 0, 4, 139, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 10, 0, 0]",0.6955905938148499,0.5,0.4908200734394125,0.5269382391590013,0.5082382762991128,0.4533508541392904
"[6, 44, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6986413717269897,0.5,0.5055519268451992,0.5085413929040736,0.5070422535211268,0.5026281208935611
"[7, 0, 0, 0, 1, 4, 0, 0, 4, 302, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 87, 0, 0, 7, 0, 0, 0, 4, 352, 0, 0, 7, 0, 0, 0]",0.6930343580245971,0.5,0.5003340013360054,0.4921156373193167,0.49619079165286517,0.5085413929040736
"[7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 22, 0, 0, 6, 28, 4, 0, 1, 28, 0, 0, 4, 310, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.6953563976287842,0.5,0.4938949938949939,0.5315374507227333,0.5120253164556962,0.45532194480946125
"[0, 21, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 2, 2, 0, 6, 60, 4, 0, 4, 337, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6934394431114197,0.5,0.5154894671623296,0.5466491458607096,0.5306122448979592,0.48620236530880423
"[7, 0, 0, 0, 0, 18, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 36, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 32, 0, 0]",0.6938333201408386,0.5,0.5015105740181269,0.43626806833114323,0.46661981728742097,0.5663600525624178
"[3, 0, 0, 0, 0, 20, 1, 0, 6, 4, 4, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 23, 1, 0, 0, 6, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0]",0.6925605416297913,0.5,0.5066585956416465,0.5499342969776609,0.5274102079395085,0.4645203679369251
"[8, 0, 1, 0, 7, 0, 0, 0, 0, 12, 0, 0, 0, 28, 0, 0, 8, 1, 2, 0, 4, 200, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693563232421875,0.5,0.4953789279112754,0.5282522996057819,0.5112877583465819,0.461892247043364
"[3, 0, 0, 0, 4, 155, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 200, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6931863713264466,0.5,0.5006675567423231,0.492772667542707,0.4966887417218543,0.5085413929040736
"[3, 0, 0, 0, 0, 6, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 0, 5, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 196, 0, 0, 4, 504, 0, 0, 7, 0, 0, 0]",0.6933168983459472,0.5,0.49163636363636365,0.44415243101182655,0.46668967897825336,0.5407358738501971
"[2, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 4, 327, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 335, 0, 0, 7, 0, 0, 0]",0.6938269758224487,0.5,0.4967509025270758,0.4520367936925099,0.4733402132782938,0.5420499342969777
"[7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 197, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 351, 0, 0]",0.6940716600418091,0.5,0.4976798143851508,0.5637319316688568,0.5286506469500925,0.43101182654402104
"[8, 0, 2, 0, 4, 402, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6942064809799194,0.5,0.5049161364950838,0.573587385019711,0.537065518302061,0.4375821287779238
"[8, 0, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 6, 12, 4, 0, 0, 12, 1, 0, 4, 171, 0, 0, 7, 0, 0, 0, 4, 267, 0, 0, 7, 0, 0, 0]",0.693173942565918,0.5,0.4976928147659855,0.49605781865965837,0.4968739717012175,0.49934296977660975
